암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,부량보건지소,72,보건지소,350000,전북,350600,김제시,부량면,54425,"전북특별자치도 김제시 부량면 부량로 13, 13",063-540-4042,,1991-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8450803,35.7342025
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz,부마치과의원,51,치과의원,350000,전북,350100,군산시,소룡동,54011,"전북특별자치도 군산시 공항로 85, (소룡동)",063-468-2886,,2006-04-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.6792479,35.9757026
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,부부치과의원,51,치과의원,350000,전북,350402,전주덕진구,금암동,54931,"전북특별자치도 전주시 덕진구 기린대로 358, (금암동)",063-277-1551,,1988-04-25,2,0,0,0,0,1,0,0,1,0,0,0,0,0,127.1355836,35.8354075
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNTEjJDEjJDYjJDgz,부부치과의원,51,치과의원,350000,전북,350010,임실군,임실읍,55928,"전북특별자치도 임실군 임실읍 운수로 20, (임실읍)",063-642-2500,,2000-08-02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.2828135,35.6150021
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,부부한의원,93,한의원,350000,전북,350402,전주덕진구,송천동1가,54836,"전북특별자치도 전주시 덕진구 송천중앙로 148, 2층 (송천동1가)",063-255-1886,,1997-06-26,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1216184,35.8601329
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz,부부한의원,93,한의원,350000,전북,350008,완주군,고산면,55311,"전북특별자치도 완주군 고산면 고산로 73, (고산면)",063-263-1075,,2007-12-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.2050242,35.9754131
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,부부한의원,93,한의원,350000,전북,350005,부안군,부안읍,56315,"전북특별자치도 부안군 부안읍 번영로 158, 158",063-581-1075,,2011-04-26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.7377247,35.7263368
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,부송365의원,31,의원,350000,전북,350300,익산시,부송동,54560,"전북특별자치도 익산시 부송1로 88-1, (부송동)",063-838-0365,,2015-02-11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.9918097,35.9577925
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,부송아름다운피부과의원,31,의원,350000,전북,350300,익산시,부송동,54562,"전북특별자치도 익산시 무왕로 1202, (부송동)",063-836-0041,,2003-12-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9900756,35.9594358
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz,부송한의원,93,한의원,350000,전북,350300,익산시,부송동,54559,"전북특별자치도 익산시 선화로73길 25, 203호 (부송동)",063-832-0066,,1996-07-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9967329,35.9579551
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,부신보건진료소,73,보건진료소,350000,전북,350600,김제시,백산면,54326,"전북특별자치도 김제시 백산면 부거1길 33, (부신 보건진료소)",063-546-9484,,1995-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.8678151,35.8311155
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,부안21세기병원,21,병원,350000,전북,350005,부안군,부안읍,56306,"전북특별자치도 부안군 부안읍 석정로 171, (부안읍)",063-583-3366,,2013-12-10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.7371441,35.730377
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,부안군노인요양병원,28,요양병원,350000,전북,350005,부안군,부안읍,56318,"전북특별자치도 부안군 부안읍 봉두길 68, (부안읍)",063-581-9116,,2007-09-03,2,0,0,0,1,0,0,0,0,1,0,0,0,0,126.7450798,35.7159971
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,부안군보건소,71,보건소,350000,전북,350005,부안군,부안읍,56314,"전북특별자치도 부안군 부안읍 오리정로 124, (부안읍)",063-584-1261,http://www.buan.go.kr/04hospital/index.jsp,1984-01-01,7,3,0,0,0,2,0,0,0,2,0,0,0,0,126.7354944,35.7228056
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNTEjJDEjJDIjJDgz,부안내과의원,31,의원,350000,전북,350005,부안군,부안읍,56307,"전북특별자치도 부안군 부안읍 석정로 197, 홍내과의원",063-584-1011,,2001-02-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7374154,35.7281259
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,부안드림의원,31,의원,350000,전북,350005,부안군,부안읍,56307,"전북특별자치도 부안군 부안읍 번영로 189, 1,3층",063-582-7777,,2024-10-15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.741087,35.7280206
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz,부안박외과의원,31,의원,350000,전북,350005,부안군,부안읍,56311,"전북특별자치도 부안군 부안읍 번영로 106, (부안읍)",063-583-0480,,1996-07-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7320298,35.7262932
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,부안비뇨기과의원,31,의원,350000,전북,350005,부안군,부안읍,56308,"전북특별자치도 부안군 부안읍 시장1길 5-30, 1층 101호",063-581-5277,,1998-03-26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.736061,35.7267131
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,부안성모병원,11,종합병원,350000,전북,350005,부안군,부안읍,56313,"전북특별자치도 부안군 부안읍 오정2길 24, (부안읍)",063-581-5100,,2007-12-31,17,3,0,0,14,0,0,0,0,0,0,0,0,0,126.7345709,35.7248401
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,부안수한의원,93,한의원,350000,전북,350005,부안군,부안읍,56315,"전북특별자치도 부안군 부안읍 번영로 164, (부안읍)",063-584-8001,,2005-04-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.7383032,35.7265187
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,부안이비인후과의원,31,의원,350000,전북,350005,부안군,부안읍,56313,"전북특별자치도 부안군 부안읍 석정로 220, (부안읍)",063-581-1001,,2007-05-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7370277,35.7260559
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz,부안중앙의원,31,의원,350000,전북,350005,부안군,부안읍,56307,"전북특별자치도 부안군 부안읍 번영로 167, (부안읍)",063-584-3114,,2001-04-30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.7384934,35.7272041
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,부안치과의원,51,치과의원,350000,전북,350005,부안군,부안읍,56315,"전북특별자치도 부안군 부안읍 석정로 223-1, (부안읍)",063-581-2975,,1998-05-02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.7378943,35.7256502
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,부안한빛안과의원,31,의원,350000,전북,350005,부안군,부안읍,56313,"전북특별자치도 부안군 부안읍 석정로 230, (부안읍)",,,2015-09-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7370164,35.7251731
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,부안한의원,93,한의원,350000,전북,350005,부안군,부안읍,56315,"전북특별자치도 부안군 부안읍 번영로 170, (부안읍)",063-583-2275,,2013-04-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.7388972,35.7267214
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDgjJDgz,부안효요양병원,28,요양병원,350000,전북,350005,부안군,행안면,56303,"전북특별자치도 부안군 행안면 염소로 25, 25",063-580-7100,,2007-04-05,5,1,0,0,3,0,0,0,0,1,0,0,0,0,126.721325,35.7306346
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,부용보건진료소,73,보건진료소,350000,전북,350600,김제시,백구면,54331,"전북특별자치도 김제시 백구면 봉의로 384, (부용 보건진료소)",063-542-7742,,1985-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9518785,35.8774964
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,부절보건진료소,73,보건진료소,350000,전북,350200,남원시,산동면,55709,"전북특별자치도 남원시 산동면 요천상로 361, (산동면)",063-626-5658,,1988-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4675412,35.477262
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,북경한의원,93,한의원,350000,전북,350010,임실군,임실읍,55928,"전북특별자치도 임실군 임실읍 봉황8길 21, 보람마트",644-3634,,2020-05-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.2825861,35.6140419
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,북면한의원,93,한의원,350000,전북,350500,정읍시,북면,56134,"전북특별자치도 정읍시 북면 칠북로 109, 샘골농협 하나로마트 2층",063-538-1075,,2006-12-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.8943317,35.6110254
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz,북부치과의원,51,치과의원,350000,전북,350300,익산시,남중동,54623,"전북특별자치도 익산시 인북로 264-1, (남중동)",063-851-2875,,1994-12-07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9587315,35.9519803
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,북부한의원,93,한의원,350000,전북,350300,익산시,남중동,54623,"전북특별자치도 익산시 인북로 254, 3층 (남중동)",063-837-3130,,2024-01-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9583135,35.9510262
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDAjJDgz,북창보건진료소,73,보건진료소,350000,전북,350010,임실군,신평면,55912,"전북특별자치도 임실군 신평면 용암2길 5, 5",063-644-3800,,1985-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2111001,35.6333486
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQyIyQxIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,불로보건진료소,73,보건진료소,350000,전북,350600,김제시,금구면,54338,"전북특별자치도 김제시 금구면 청운4길 68-16, (금구면)",063-546-4947,,2004-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9794962,35.8113427
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjODEjJDEjJDIjJDgz,뷰티드림성형외과의원,31,의원,350000,전북,350401,전주완산구,효자동2가,54969,"전북특별자치도 전주시 완산구 홍산로 246, 5층 504호 (효자동2가)",063-717-1400,https://beautydream.co.kr/,2024-10-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1064474,35.8155568
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz,뷰티아워의원,31,의원,350000,전북,350401,전주완산구,효자동3가,54969,"전북특별자치도 전주시 완산구 홍산로 250, 3층 301호 (효자동3가)",063-228-1777,,2025-01-05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1064617,35.8160325
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,블리비의원,31,의원,350000,전북,350401,전주완산구,효자동2가,54966,"전북특별자치도 전주시 완산구 홍산로 249, 3층 (효자동2가)",063-1833-2395,,2020-02-13,5,5,0,0,0,0,0,0,0,0,0,0,0,0,127.1054769,35.8160443
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,비발디한의원,93,한의원,350000,전북,350100,군산시,수송동,54100,"전북특별자치도 군산시 수송로 218, 301호 (수송동)",063-466-4055,http://blog.naver.com/vclinic,2013-05-23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,126.7194147,35.9637898
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,비봉보건지소,72,보건지소,350000,전북,350008,완주군,비봉면,55306,"전북특별자치도 완주군 비봉면 비봉소농길 14, (비봉보건지소)",063-290-3152,,1967-12-20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1401541,35.9955623
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,비전한의원,93,한의원,350000,전북,350402,전주덕진구,진북동,54992,"전북특별자치도 전주시 덕진구 노송여울2길 140, 1,2층 (진북동)",063-254-8275,,2010-06-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1414421,35.8280112
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,비타민금구의원,31,의원,350000,전북,350600,김제시,금구면,54350,"전북특별자치도 김제시 금구면 봉두로 91, (금구면)",063-548-7525,,2020-12-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0115505,35.7759949
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,비타민치과의원,51,치과의원,350000,전북,350402,전주덕진구,인후동1가,54913,"전북특별자치도 전주시 덕진구 견훤로 308, (인후동1가)",063-223-2804,,2007-12-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.156083,35.8388751
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNzEjJDEjJDgjJDgz,빛마취통증의학과의원,31,의원,350000,전북,350402,전주덕진구,송천동2가,54822,"전북특별자치도 전주시 덕진구 솔내로 184, 1동 201호 (송천동2가)",063-275-8875,,2020-05-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1274216,35.8663634
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,사곡보건진료소,73,보건진료소,350000,전북,350010,임실군,덕치면,55942,"전북특별자치도 임실군 덕치면 사곡1길 18-8, 18",063-643-5165,,1984-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.1807488,35.5146969
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,사람사랑치과의원,51,치과의원,350000,전북,350401,전주완산구,서신동,54946,"전북특별자치도 전주시 완산구 온고을로 18, 6층 (서신동)",063-275-7578,http://www.sr9.co.kr,2012-02-28,3,0,0,0,0,1,0,0,2,0,0,0,0,0,127.1210397,35.8341627
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz,사랑가정의학과의원,31,의원,350000,전북,350100,군산시,문화동,54123,"전북특별자치도 군산시 문화로 31, (문화동)",063-467-4506,,1999-06-05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7091754,35.9699863
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz,사랑내과의원,31,의원,350000,전북,350300,익산시,영등동,54545,"전북특별자치도 익산시 무왕로9길 5, 2층 (영등동, 승원빌딩)",063-832-2578,,1997-12-30,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.9730244,35.9589788
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,사랑마취통증의학과의원,31,의원,350000,전북,350402,전주덕진구,송천동2가,55149,"전북특별자치도 전주시 덕진구 세병서로 10, 401, 402호 (송천동2가)",,,2022-03-04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1230937,35.871716
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,사랑방의원,31,의원,350000,전북,350200,남원시,금동,55768,"전북특별자치도 남원시  남문로 392, (금동)",063-635-3020,,2014-06-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3742314,35.4064325
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,사랑심는치과의원,51,치과의원,350000,전북,350402,전주덕진구,송천동2가,54819,"전북특별자치도 전주시 덕진구 솔내로 188, (송천동2가)",063-271-8275,,1997-07-31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1274425,35.8668244
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,사랑요양병원,28,요양병원,350000,전북,350401,전주완산구,평화동1가,55120,"전북특별자치도 전주시 완산구 덕적골1길 69,  (평화동1가)",063-230-1202,www.sarangh.co.kr/,2011-01-13,6,0,0,0,4,0,0,0,0,2,0,0,0,0,127.1413707,35.7919091
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQwMyQyNjEwMDIjODEjJDEjJDYjJDgz,사랑해한의원,93,한의원,350000,전북,350402,전주덕진구,인후동1가,54913,"전북특별자치도 전주시 덕진구 안골4길 4, (인후동1가)",063-241-0123,http://blog.daum.net/ifeeltrue,2007-10-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1552,35.8412357
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz,사매면보건지소,72,보건지소,350000,전북,350200,남원시,사매면,55702,"전북특별자치도 남원시 사매면 오신1길 8, (사매면)",063-620-5380,,1995-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.3599876,35.4976972
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,사촌보건진료소,73,보건진료소,350000,전북,350200,남원시,보절면,55705,"전북특별자치도 남원시 보절면 사계로 402, (사촌보건진료소)",063-634-4316,,1981-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.4093419,35.539432
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDIjJDgz,사회복지법인 성바오로애덕원 성바오로복지병원,28,요양병원,350000,전북,350008,완주군,소양면,55347,"전북특별자치도 완주군 소양면 해월신왕길 65, (소양면)",063-249-3305,http://www.spchospital.or.kr,1999-03-29,3,1,0,0,1,0,0,0,0,1,0,0,0,0,127.2606125,35.8597654
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,산내면보건지소,72,보건지소,350000,전북,350200,남원시,산내면,55804,"전북특별자치도 남원시 산내면 대정길 21, 21",063-620-5450,,1995-01-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.623238,35.419201
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz,산동면보건지소,72,보건지소,350000,전북,350200,남원시,산동면,55708,"전북특별자치도 남원시 산동면 요천로 2922, 2922",063-620-5410,,1995-01-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.4765501,35.4917881
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,산북보건진료소,73,보건진료소,350000,전북,350008,완주군,운주면,55300,"전북특별자치도 완주군 운주면 숯고개길 336-6, (운주면)",063-290-3093,,1982-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.3393069,36.0933165
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz,산타한모비뇨기과의원,31,의원,350000,전북,350100,군산시,수송동,54100,"전북특별자치도 군산시 수송로 210, (수송동)",461-0001,,1996-05-01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7184911,35.9637591
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,산호가정의학과의원,31,의원,350000,전북,350008,완주군,구이면,55362,"전북특별자치도 완주군 구이면 구이로 1507, (구이면)",063-222-0297,,2001-03-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.120071,35.7341066
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,살구나무한의원,93,한의원,350000,전북,350401,전주완산구,효자동2가,55062,"전북특별자치도 전주시 완산구 호암로 78, 2층 (효자동2가)",229-1775,,2013-11-06,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1027904,35.8084121
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,삼계보건지소,72,보건지소,350000,전북,350010,임실군,삼계면,55946,"전북특별자치도 임실군 삼계면 충효로 1284-8, (삼계면)",063-642-3248,,1991-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2753196,35.5073606
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,삼광의원,31,의원,350000,전북,350500,정읍시,칠보면,56128,"전북특별자치도 정읍시 칠보면 칠보중앙로 77-6, (칠보면)",063-531-1202,,1991-04-16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126.9921271,35.6027717
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz,삼광한의원,93,한의원,350000,전북,350300,익산시,동산동,54607,"전북특별자치도 익산시 서동로4길 53, (동산동)",063-855-6577,,1989-03-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9610725,35.9283997
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,삼기대제보건진료소,73,보건진료소,350000,전북,350300,익산시,삼기면,54528,"전북특별자치도 익산시 삼기면 용연길 174-58, (삼기면)",063-859-4082,,1986-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9868085,35.9980845
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQzIyQwMyQyNjEyMjIjNDEjJDEjJDQjJDgz,삼기연동보건진료소,73,보건진료소,350000,전북,350300,익산시,삼기면,54524,"전북특별자치도 익산시 삼기면 연동길 22, 22",063-859-4083,,1983-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0095206,36.0342763
